tug_type,request_id,request_number,tug_number,spk_number,spk_id,vessel_name,destination_port,warehouse,status,created_at,created_by,notes,work_order_ref,item_no,spare_part_id,spare_part_name,part_number,requested_qty,approved_qty,unit,unit_price,remaining_stock,item_notes
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,15,sp-juli-1036,KUAS ROLL MINYAK REFILL 9 INCH,-,30,30,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,16,sp-juli-1037,"TONGKAT CAT EXTENSION POLE 1,1 M - 3 M",-,8,8,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,17,sp-juli-1038,"KABEL TIES STAINLESS 4,6 X 200 mm",-,200,200,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,18,sp-juli-1039,"KABEL TIES STAINLESS 4,6 X 300 mm",-,200,200,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,19,sp-juli-1040,"KABEL TIES NILON 4,8 X 300 mm",-,200,200,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,20,sp-juli-1041,SENTER KEPALA 100 WATT MERK KAWACHI / PUTIH,-,10,10,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,21,sp-juli-1042,COTTON GLOVE WITH NON SLIP/SARUNG TANGAN BINTIK,1901103,150,150,lusin,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,22,sp-juli-1043,WIRE CUP BRUSH KEPANG STAINLESS 3 INCH,-,100,100,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,23,sp-juli-1044,CHIPING HAMMER LAS 500 Gram,-,30,30,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,24,sp-juli-1045,BLACKMITHS SLEDGE HAMMER (DOUBLE FACE) WITH HADLE 3.6 KG,612526,2,2,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,25,sp-juli-1046,"SMOTH + CROSS PEIN HAMMER WITH HANDLE 1,8 KG",612563,4,4,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,26,sp-juli-1047,STELLA SPRAT PENGHARUM RUANGAN 400 ML,-,5,5,lusin,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,27,sp-juli-1048,KAPUR BARUS SWALLOW / KAMPER TOILET ISI 5 PCS,-,50,50,pack,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,28,sp-juli-1049,RESIN,-,10,10,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,29,sp-juli-1050,KATALIS 50 ml,-,6,6,botol,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,30,sp-juli-1051,"SLING BELT POLYESTER PANJANG 1,5 m SWL 5 ton",-,6,6,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,31,sp-juli-1052,SLING BELT POLYESTER PANJANG 3 m SWL 3 ton,-,6,6,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,32,sp-juli-1053,SLING BELT POLYESTER PANJANG 6 m SWL 5 ton,-,6,6,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,33,sp-juli-1054,WEBBING SLING BELT 3 TON X 1.5 M,-,8,8,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,34,sp-juli-1055,WEBBING SLING BELT 5 TON X 3 M,-,10,10,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,35,sp-juli-1056,WEBBING SLING BELT 10 TON X 6 M,-,5,5,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,36,sp-juli-1057,JAS HUJAN UKURAN L,-,10,10,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,37,sp-juli-1058,JAS HUJAN UKURAN XL,-,10,10,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,38,sp-juli-1059,SPLIT PIN 20 MM,-,100,100,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,39,sp-juli-1060,SPLIT PIN 30 MM,-,200,200,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,40,sp-juli-1061,SPLIT PIN 50 MM,-,100,100,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,41,sp-juli-1062,SPLIT PIN 70 MM,-,50,50,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,42,sp-juli-1063,SPLIT PIN 100 MM,-,50,50,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,43,sp-juli-1064,GEMBOK STANLESS PALOMA SIZE 70 MM,-,20,20,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,44,sp-juli-1065,TANGGA PANDU 25 M INCLUDE CERTIFICATE,-,2,2,roll,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,45,sp-juli-940,MAJUN,-,300,300,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,46,sp-juli-1066,SERBUK GERGAJI,-,200,200,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,47,sp-juli-1067,STEP UP STEP DOWN 3000 W MERK DAICHI,-,4,4,unit,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,48,sp-juli-1068,STEP UP STEP DOWN 2000 W MERK DAICHI,-,2,2,unit,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,49,sp-juli-1069,RODA TROLI NILON 4 INCH (HIDUP),-,10,10,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,50,sp-juli-1070,RODA TROLI NILON 4 INCH (MATI),-,10,10,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,51,sp-juli-1071,MATA GERINDA POTONG 4 INCH,-,100,100,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,52,sp-juli-1072,MATA GERINDA POLES 4 INCH,-,50,50,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,53,sp-juli-1073,KAWAT LAS RB 2.6 MM,-,15,15,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,54,sp-juli-1074,KAWAT LAS RB 4 MM,-,15,15,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,55,sp-juli-1075,"KAWAT LAS LB 3,2 MM",-,15,15,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,56,sp-juli-1076,KAWAT LAS LB 4 MM,-,10,10,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,57,sp-juli-1077,DONGKRAK BOTOL MERK TEKIRO 50 T,-,2,2,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,58,sp-juli-1078,RILUIN HIPREX 3/4 INCH x 100 m,-,2,2,roll,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,59,sp-juli-1079,SELANG BENANG MERK TRILIUN HIPREX 1 INCH x 100 m,-,1,1,roll,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,60,sp-juli-1080,SELANG BENANG MERK TRILIUN HIPREX 2 INCH x 100 m,-,3,3,roll,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,61,sp-juli-1081,EMBER 10 L,-,25,25,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,62,sp-juli-1082,GAYUNG,-,25,25,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,63,sp-juli-149,SODA API,-,30,30,kg,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,64,sp-juli-1083,BATTERY KERING 12V 100Ah,-,3,3,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,65,sp-juli-1084,BETON ESER POLOS 18 mm X 12 m,-,15,15,batang,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,66,sp-juli-1085,MCCB 3 PHASE (MITSUBISHI MODEL : NF 30-CS 10A),-,2,2,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-90,MR-2026-000090,,1148.SPK/BA.202/BA010102/2026,spk-juli-90,Kartini Baruna,,,Approved,2026-07-28T08:00:00.000Z,,,1148.SPK/BA.202/BA010102/2026,67,sp-juli-1086,MCCB 2 PHASE (MITSUBISHI MODEL : NF 30-CS 20A),-,2,2,pcs,0,10,Permintaan SPK 1148.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,1,sp-juli-1087,MEJA KANTOR DENVER,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,2,sp-juli-1088,KURSI KANTOR,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,3,sp-juli-1089,KURSI TAMU KANTOR,-,3,3,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,4,sp-juli-1090,AC 1 PK DAIKIN,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,5,sp-juli-1091,REUTER WIFI,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,6,sp-juli-1092,KABEL ROLL,-,2,2,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,7,sp-juli-1093,LAPTOP,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,8,sp-juli-1094,PRINTER HP,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,9,sp-juli-1095,SAPU IJUK SET,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,10,sp-juli-1096,SAPU LIDI SET,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,11,sp-juli-1097,PENGKI BESAR,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,12,sp-juli-1098,PERALATAN PEL,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,13,sp-juli-1099,PIRING & GELAS MELAMIN ISI 6 (SET),-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,14,sp-juli-1100,SENDOK GARPU ISI 12 (SET),-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,15,sp-juli-1101,SIKAT WC,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,16,sp-juli-1102,HELM PROYEK,-,4,4,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,17,sp-juli-1103,ROMPI PROYEK,-,4,4,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,18,sp-juli-1104,TEMPAT SAMPAH BESAR,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,19,sp-juli-1105,TEMPAT SAMPAH KECIL,-,2,2,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,20,sp-juli-1106,GAYUNG & EMBER,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,21,sp-juli-1107,KOTAK P3K,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-91,MR-2026-000091,,1223.SPK/BA.202/BA010102/2026,spk-juli-91,Kartini Baruna,,,Approved,2026-07-27T08:00:00.000Z,,,1223.SPK/BA.202/BA010102/2026,22,sp-juli-1108,JAM DINDING,-,1,1,pcs,0,10,Permintaan SPK 1223.SPK/BA.202/BA010102/2026
